index,event_id,event_time,event_dttm_readable,event_dt,load_dt,own_dttm,user_id,epk_id,event_channel,sub_channel,event_type,sub_type,type_operation,event_description,first_name,last_name,middle_name,mobile_phone_number,client_phone_number,dul_number,client_card_number,payer_card_number,payer_account_number,number_acc,transaction_sender_account_number,transaction_amount,transaction_amount_currency,transaction_beneficiar_account_number,transaction_beneficiar_bik,recipient_bank_name,payee_phone_number,recepient_fio,transaction_beneficiar_nick_name,operation_id,member_id,sbp_id,user_ip_location_country_code,user_ip_location_city,user_ip_location_region,ip_device,longitude_ip,latitude_ip,hardware_id,os_id,device_time,app_version,name_os,phone_brand,phone_model,user_login_id,card_expire_date,birth_date_client,segment_client,client_groups,user_mobile_hardware_id_days_since_first_hit,device_mobile_days_since_first_hit,payment_new_ip_provider,device_source_sdk,final_marker_payer,tfm_client_marker,client_made_payment_to_recipient,client_accepted_transfer_to_recipient_ignite,main_rule,rules,subrules,risk_score_dsl,kafka_input_time,kafka_output_time,indicators_vk_max,scoring_oss,indicators_sbp,params
42,1dc79687-5e0e-4bae-9425-256d71b11e66,1769536311000,2026-01-27 17:51:51,20260127,20260127,2026-01-27 18:08:51.000000,7770421995,2099007770421995000001,MOBILE,UFS.MOBILEAPI,PAYMENT,UTILITY,UTILITY_PAYMENT,Оплата услуг ЖКХ,Сергей,Никитин,Алексеевич,+7 (912) 550-14-36,+7 (912) 550-14-36,452-58-80142,5599004387129958,5599004387129958,40817810400077550143,42307810900077550143,40817810400077550143,11595.98,RUB,13609746803179905441,044525187,ВТБ,+7 925 331-19-82,Иванова Мария Игоревна,Образование,06b78568f31f403690807876,88258039945855,,RU,Moscow,MOW,95.31.9.56,37.6171,55.7483,E61993BB589244A071CCF308CFF4AAE9,2FA5904701F3C4602D58196247B83E3A,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042199500001,2031-02-28,24/08/1992,2,"95,2",66,91,8568,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""4G"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""E61993BB589244A071CCF308CFF4AAE9"",""OS_ID"":""2FA5904701F3C4602D58196247B83E3A"",""TIMESTAMP"":""2026-01-27T17:51:51Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],204,1769536331,1769536391,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
43,4009226a-91d9-49bd-ab01-1d9242b3223e,1769543595000,2026-01-27 19:53:15,20260127,20260127,2026-01-27 20:10:15.000000,7770421994,2099007770421994000001,MOBILE,UFS.MOBILEAPI,PAYMENT,RURPAYMENT,PAYMENT_SBP,Перевод С2С из Сбербанка в сторонний Банк,Ольга,Васильева,Романовна,+7 (926) 615-72-20,+7 (926) 615-72-20,451-73-99016,5599004387129941,5599004387129941,40817810400077615722,42307810900077615722,40817810400077615722,17702.50,RUB,60954816822738663547,044525593,Альфа-Банк,+7 916 114-22-75,Смирнов Павел Максимович,Куратор,2167e993a29b4a68a73eaa79,16992793039596,3a7c85f1abfa46d4b409bace,RU,Moscow,MOW,95.31.101.184,37.6171,55.7483,D50882AA4781339F60BBE297BEE399D8,1E94893690E2B35F1C47085136A72D29,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042199400001,2031-02-28,30/12/1980,2,"95,2",85,197,8536,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""4G"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""D50882AA4781339F60BBE297BEE399D8"",""OS_ID"":""1E94893690E2B35F1C47085136A72D29"",""TIMESTAMP"":""2026-01-27T19:53:15Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],77,1769543615,1769543675,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
44,b4d831cc-7374-4cd7-8ea8-bf8753ba19fe,1769593393000,2026-01-28 09:43:13,20260128,20260128,2026-01-28 10:00:13.000000,7770421988,2099007770421988000001,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата экзамена,Олег,Смирнов,Викторович,+7 (903) 512-44-08,+7 (903) 512-44-08,452-14-45091,5599004387129880,5599004387129880,40817810400077512440,42307810900077512440,40817810400077512440,15553.63,RUB,14576911193564844843,044525593,Альфа-Банк,+7 903 742-88-10,Петров Денис Алексеевич,Репетитор,b57bc8c9931e49cc8fdd4a62,01283528643758,,RU,Moscow,MOW,95.31.222.38,37.6171,55.7483,D9A22C44E125DD3F04BB8C31588E33D2,B83E23D0348C5D9FB6E14295D041C7C3,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042198800001,2031-02-28,03/11/1996,2,"95,2",52,209,1162,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""5G"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""D9A22C44E125DD3F04BB8C31588E33D2"",""OS_ID"":""B83E23D0348C5D9FB6E14295D041C7C3"",""TIMESTAMP"":""2026-01-28T09:43:13Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],263,1769593413,1769593473,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
45,085600bd-35a6-48c2-9a39-c62cac805b8d,1769598595000,2026-01-28 11:09:55,20260128,20260128,2026-01-28 11:26:55.000000,7770421990,2099007770421990000001,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата образовательной платформы,Анна,Соколова,Дмитриевна,+7 (916) 218-77-64,+7 (916) 218-77-64,452-28-51740,5599004387129903,5599004387129903,40817810400077218776,42307810900077218776,40817810400077218776,13828.13,RUB,31429797013846627937,044525974,Т-Банк,+7 977 541-04-19,Соколова Анна Дмитриевна,Методист,ffb1c3e363ad46108f6c3952,68599300889219,,RU,Moscow,MOW,95.31.171.72,37.6171,55.7483,F1C44E660347FF5B26DDAE537AAF55F4,DA5045F256AE7F1BD8036417F263E9E5,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042199000001,2031-02-28,28/04/1994,2,"95,2",11,106,2039,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""5G"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""F1C44E660347FF5B26DDAE537AAF55F4"",""OS_ID"":""DA5045F256AE7F1BD8036417F263E9E5"",""TIMESTAMP"":""2026-01-28T11:09:55Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],211,1769598615,1769598675,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
46,8c98960e-9b7b-4241-8c24-8eef4d1a21fd,1769599993000,2026-01-28 11:33:13,20260128,20260128,2026-01-28 11:50:13.000000,7770421993,2099007770421993000001,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата образовательной платформы,Павел,Орлов,Максимович,+7 (901) 882-31-49,+7 (901) 882-31-49,452-46-72831,5599004387129934,5599004387129934,40817810400077882314,42307810900077882314,40817810400077882314,203752.15,RUB,43084623906430947674,044525593,Альфа-Банк,+7 977 541-04-19,Соколова Анна Дмитриевна,Методист,9b11ad159a984c1e9b306aa8,79263297669128,,RU,Moscow,MOW,95.31.42.251,37.6171,55.7483,C4F771993670228E59AAD186ADD288C7,0D83782589D1A24E0B36974025961C18,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042199300001,2031-02-28,17/06/1999,2,"95,2",14,80,4782,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""4G"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""C4F771993670228E59AAD186ADD288C7"",""OS_ID"":""0D83782589D1A24E0B36974025961C18"",""TIMESTAMP"":""2026-01-28T11:33:13Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,НЕТ,"{""rule_name"":""DENY оплата обучения после смены устройства"",""rule_id"":""dc702740-e9e6-459a-a1b4-35235f000c2f"",""rule_category"":""Device Anomaly""}","[""DENY оплата обучения после смены устройства""]",[],846,1769600013,1769600073,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
47,0fde59ca-f6a3-440b-8bde-06c1334234cb,1769600737000,2026-01-28 11:45:37,20260128,20260128,2026-01-28 12:02:37.000000,7770421987,2099007770421987000001,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата образовательной платформы,Елена,Иванова,Павловна,+7 (925) 104-22-91,+7 (925) 104-22-91,452-01-13377,5599004387129873,5599004387129873,40817810400077104921,42307810900077104921,40817810400077104921,148316.91,RUB,61426205586153044853,044525225,ПАО Сбербанк,+7 977 541-04-19,Соколова Анна Дмитриевна,Методист,08beeeeb48eb4a39b0226caf,03048962700755,,RU,Moscow,MOW,95.31.66.187,37.6171,55.7483,C8F11B33D014CC2E93AA7B20477D22C1,A72D12C9237B4C8EA5D03184C930B6B2,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042198700001,2031-02-28,22/07/1990,2,"95,2",189,198,7534,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""WiFi"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""C8F11B33D014CC2E93AA7B20477D22C1"",""OS_ID"":""A72D12C9237B4C8EA5D03184C930B6B2"",""TIMESTAMP"":""2026-01-28T11:45:37Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],128,1769600757,1769600817,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
48,77fb6358-ba89-428e-846d-81bc852bfcdb,1769605879000,2026-01-28 13:11:19,20260128,20260128,2026-01-28 13:28:19.000000,7770421989,2099007770421989000001,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата онлайн-курсов,Марина,Петрова,Олеговна,+7 (977) 771-09-13,+7 (977) 771-09-13,451-77-63205,5599004387129897,5599004387129897,40817810400077771091,42307810900077771091,40817810400077771091,36954.07,RUB,09428561578115730385,044525187,ВТБ,+7 903 742-88-10,Петров Денис Алексеевич,Репетитор,2408d89166c446aaab1283d4,36099505562487,,RU,Moscow,MOW,95.31.139.155,37.6171,55.7483,E0B33D55F236EE4A15CC9D42699F44E3,C94F34E1459D6E0AC7F25306E152D8D4,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042198900001,2031-02-28,19/02/1978,2,"95,2",151,53,8878,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""4G"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""E0B33D55F236EE4A15CC9D42699F44E3"",""OS_ID"":""C94F34E1459D6E0AC7F25306E152D8D4"",""TIMESTAMP"":""2026-01-28T13:11:19Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],180,1769605899,1769605959,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
49,48e2bdb9-9b46-432a-bfa8-d9f62e411829,1769607337000,2026-01-28 13:35:37,20260128,20260128,2026-01-28 13:52:37.000000,7770421992,2099007770421992000001,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата онлайн-курсов,Наталья,Федорова,Игоревна,+7 (999) 441-80-77,+7 (999) 441-80-77,452-39-91844,5599004387129927,5599004387129927,40817810400077441807,42307810900077441807,40817810400077441807,75832.22,RUB,79014109651827568187,044525225,ПАО Сбербанк,+7 903 742-88-10,Петров Денис Алексеевич,Репетитор,7f64934fb16f4285ae3b5981,23085230667392,,RU,Moscow,MOW,95.31.181.25,37.6171,55.7483,B3E660882569117D48FFC0759CC177B6,FC72671478C0913DFA25863914850B07,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042199200001,2031-02-28,05/01/1987,2,"95,2",24,120,6979,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""5G"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""B3E660882569117D48FFC0759CC177B6"",""OS_ID"":""FC72671478C0913DFA25863914850B07"",""TIMESTAMP"":""2026-01-28T13:35:37Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],56,1769607357,1769607417,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
50,29bf68dc-d3e0-44a0-8071-f3d259ebf832,1769608021000,2026-01-28 13:47:01,20260128,20260128,2026-01-28 14:04:01.000000,7770421986,2099007770421986000001,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата онлайн-курсов,Андрей,Кузнецов,Сергеевич,+7 (916) 742-18-65,+7 (916) 742-18-65,451-98-84216,5599004387129866,5599004387129866,40817810400077421865,42307810900077421865,40817810400077421865,59500.79,RUB,29343699151342823943,044525823,Газпромбанк,+7 903 742-88-10,Петров Денис Алексеевич,Репетитор,6504ae61824c449db8380bee,80505087966058,,RU,Moscow,MOW,95.31.24.254,37.6171,55.7483,A7F98B33D014CC2E93AA7B20477D11F8,F68D12C9237B4C8EA5D03184C930B6AF,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042198600001,2031-02-28,14/05/1984,2,"95,2",216,84,5571,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""5G"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""A7F98B33D014CC2E93AA7B20477D11F8"",""OS_ID"":""F68D12C9237B4C8EA5D03184C930B6AF"",""TIMESTAMP"":""2026-01-28T13:47:01Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],238,1769608041,1769608101,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
51,152dba8a-5803-464c-835d-bc17b54f0b22,1769608795000,2026-01-28 13:59:55,20260128,20260128,2026-01-28 14:16:55.000000,7770421995,2099007770421995000001,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата онлайн-курсов,Сергей,Никитин,Алексеевич,+7 (912) 550-14-36,+7 (912) 550-14-36,452-58-80142,5599004387129958,5599004387129958,40817810400077550143,42307810900077550143,40817810400077550143,59529.68,RUB,58088456338301369476,044525974,Т-Банк,+7 903 742-88-10,Петров Денис Алексеевич,Репетитор,792a59a6f3cd4340bed2d4e9,49651087254729,,RU,Moscow,MOW,95.31.96.72,37.6171,55.7483,E61993BB589244A071CCF308CFF4AAE9,2FA5904701F3C4602D58196247B83E3A,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042199500001,2031-02-28,24/08/1992,2,"95,2",123,204,6841,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""5G"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""E61993BB589244A071CCF308CFF4AAE9"",""OS_ID"":""2FA5904701F3C4602D58196247B83E3A"",""TIMESTAMP"":""2026-01-28T13:59:55Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],138,1769608815,1769608875,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
52,6f26cf0f-62da-416c-bb40-464f1d75256f,1769612479000,2026-01-28 15:01:19,20260128,20260128,2026-01-28 15:18:19.000000,7770421994,2099007770421994000001,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата экзамена,Ольга,Васильева,Романовна,+7 (926) 615-72-20,+7 (926) 615-72-20,451-73-99016,5599004387129941,5599004387129941,40817810400077615722,42307810900077615722,40817810400077615722,9969.83,RUB,28384037116253036546,044525187,ВТБ,+7 977 541-04-19,Соколова Анна Дмитриевна,Методист,27504f154543461287687ccc,58677709848725,,RU,Moscow,MOW,95.31.7.91,37.6171,55.7483,D50882AA4781339F60BBE297BEE399D8,1E94893690E2B35F1C47085136A72D29,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042199400001,2031-02-28,30/12/1980,2,"95,2",10,158,1162,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""WiFi"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""D50882AA4781339F60BBE297BEE399D8"",""OS_ID"":""1E94893690E2B35F1C47085136A72D29"",""TIMESTAMP"":""2026-01-28T15:01:19Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],169,1769612499,1769612559,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
53,d992acb6-782f-4a6b-bf8e-9c623fcc11fe,1769614621000,2026-01-28 15:37:01,20260128,20260128,2026-01-28 15:54:01.000000,7770421991,2099007770421991000001,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата экзамена,Илья,Морозов,Андреевич,+7 (968) 333-50-12,+7 (968) 333-50-12,451-65-40029,5599004387129910,5599004387129910,40817810400077333501,42307810900077333501,40817810400077333501,18001.11,RUB,39698034071042796310,044525823,Газпромбанк,+7 977 541-04-19,Соколова Анна Дмитриевна,Методист,406601c830df42b38631a0b6,86320078224325,,RU,Moscow,MOW,95.31.159.174,37.6171,55.7483,A2D55F771458006C37EEBF648BB066A5,EB61560367BF802CE91475280374FAF6,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042199100001,2031-02-28,11/09/1971,2,"95,2",180,129,8547,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""4G"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""A2D55F771458006C37EEBF648BB066A5"",""OS_ID"":""EB61560367BF802CE91475280374FAF6"",""TIMESTAMP"":""2026-01-28T15:37:01Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],277,1769614641,1769614701,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
54,45695706-9a35-4a44-b632-51b94dcf881c,1769619823000,2026-01-28 17:03:43,20260128,20260128,2026-01-28 17:20:43.000000,7770421993,2099007770421993000001,MOBILE,UFS.MOBILEAPI,PAYMENT,EDUCATION,EDUCATION_PAYMENT,Оплата образовательной платформы,Павел,Орлов,Максимович,+7 (901) 882-31-49,+7 (901) 882-31-49,452-46-72831,5599004387129934,5599004387129934,40817810400077882314,42307810900077882314,40817810400077882314,127042.49,RUB,33488747791343028742,044525593,Альфа-Банк,+7 903 742-88-10,Петров Денис Алексеевич,Репетитор,84bfd69e180943abb72fef30,28155227307954,,RU,Moscow,MOW,95.31.90.223,37.6171,55.7483,C4F771993670228E59AAD186ADD288C7,0D83782589D1A24E0B36974025961C18,AndroidT16,16.13.0,Android,Samsung Galaxy S23,Samsung Galaxy S23,login777042199300001,2031-02-28,17/06/1999,2,"95,2",154,174,5255,"{""AccessibilityServices"":{""enabled"":false},""AgentAppInfo"":""SberBank 16.13.0 arm64-v8a"",""AgentBrand"":""Samsung Galaxy S23"",""AgentConnectionType"":""5G"",""Compromised"":0,""Debugger"":0,""DeveloperTools"":0,""DeviceModel"":""Samsung Galaxy S23"",""DeviceSystemName"":""Android"",""DeviceSystemVersion"":""14"",""HardwareID"":""C4F771993670228E59AAD186ADD288C7"",""OS_ID"":""0D83782589D1A24E0B36974025961C18"",""TIMESTAMP"":""2026-01-28T17:03:43Z"",""TimeZone"":""MSK"",""VpnConnection"":false}",B20|U00|---|---|----|---|--------|-------|---|RM31|---|---|--|------|RI00|---|-C2F-|-F2C-|-C2T-|-T2C-|Y0304|----|---|---|-----|--|N00|----|--|----|----|----|-------,G73|B20|ABS-------|---|M050|----|---|---------|----|--------|Y0203|edu|-------|------|U00|RI00|DIGIT01110|----------|---------|TFM_EPK|CBCUR0|ABREL--|-----------,true,ДА,,[],[],166,1769619843,1769619903,{},{},{},"{""demo_client_trace"":true,""synthetic_education_dataset"":true}"
